new_filename,label,file_path,hash,has_vignette_border
025667.jpg,benign,data/all_images/025667.jpg,e447cb3e9c319236,False
011527.jpg,benign,data/all_images/011527.jpg,84db19662699dd66,False
028490.jpg,benign,data/all_images/028490.jpg,f1319dcec4ccd838,False
002967.jpg,benign,data/all_images/002967.jpg,c50a146d527759dd,False
008333.jpg,malignant,data/all_images/008333.jpg,919f4a616f97304e,True
000994.jpg,benign,data/all_images/000994.jpg,80ff19c5639cd919,False
030463.jpg,benign,data/all_images/030463.jpg,95f418d1575f5452,False
008250.jpg,malignant,data/all_images/008250.jpg,941b403f0b6f6e6c,True
019305.jpg,benign,data/all_images/019305.jpg,97e04d9d703e950d,False
003355.jpg,benign,data/all_images/003355.jpg,b0b3cdcd30329967,False
032024.jpg,benign,data/all_images/032024.jpg,a1339ace6c899ace,False
009198.jpg,malignant,data/all_images/009198.jpg,916e4e2c3e7139e4,True
021907.jpg,benign,data/all_images/021907.jpg,861a5d2676995d36,False
034687.jpg,benign,data/all_images/034687.jpg,9115445511dd67df,False
030752.jpg,benign,data/all_images/030752.jpg,c4f019e666d91967,False
004459.jpg,benign,data/all_images/004459.jpg,d1ce4c7373cc4cd0,False
025372.jpg,benign,data/all_images/025372.jpg,a6dd992664999366,False
030198.jpg,benign,data/all_images/030198.jpg,b3a6ccdccc3031b3,False
021793.jpg,benign,data/all_images/021793.jpg,9352cccc3137b6b1,False
001419.jpg,benign,data/all_images/001419.jpg,b2b0cd8ecc95d85a,False
008864.jpg,malignant,data/all_images/008864.jpg,b439cfc674383299,False
003649.jpg,benign,data/all_images/003649.jpg,b032cfcf491c4cec,False
025358.jpg,benign,data/all_images/025358.jpg,b2cccda71d33a161,False
001586.jpg,benign,data/all_images/001586.jpg,b126cc9b7164c39b,False
031040.jpg,benign,data/all_images/031040.jpg,817e1cb173ed4cc2,False
043571.jpg,benign,data/all_images/043571.jpg,81f717a94db61a0d,False
005544.jpg,benign,data/all_images/005544.jpg,91a60c9b3366ccbb,False
021171.jpg,benign,data/all_images/021171.jpg,e6999893896d9993,False
029246.jpg,benign,data/all_images/029246.jpg,ef4facb5125288ac,False
026502.jpg,benign,data/all_images/026502.jpg,81771c9e32f96172,False
036195.jpg,benign,data/all_images/036195.jpg,b03cc3e4cd839ad6,False
007386.jpg,malignant,data/all_images/007386.jpg,d087413e06db1bee,True
021930.jpg,benign,data/all_images/021930.jpg,d175589333ec1e23,False
027559.jpg,benign,data/all_images/027559.jpg,a6e6999964cd3326,False
029866.jpg,benign,data/all_images/029866.jpg,a8bd95725b389d06,False
041574.jpg,benign,data/all_images/041574.jpg,c4a7999e01996767,False
018379.jpg,benign,data/all_images/018379.jpg,91f20cb3738c8cb7,False
007549.jpg,malignant,data/all_images/007549.jpg,d560549f423b436f,True
000001.jpg,benign,data/all_images/000001.jpg,b331cccc333389cb,False
007327.jpg,malignant,data/all_images/007327.jpg,b33881c0cccff2ce,False
019341.jpg,benign,data/all_images/019341.jpg,81050e5756cb7b1f,False
012595.jpg,benign,data/all_images/012595.jpg,919b40afd5cac9e8,False
001016.jpg,benign,data/all_images/001016.jpg,85f20d955e5c1ba6,False
036633.jpg,benign,data/all_images/036633.jpg,803e5f8922775bc3,False
018765.jpg,benign,data/all_images/018765.jpg,d133cc8c1ccc5db9,False
040416.jpg,benign,data/all_images/040416.jpg,84f31980667789fd,False
010914.jpg,benign,data/all_images/010914.jpg,d1f1cc9c3323cc8e,False
041909.jpg,benign,data/all_images/041909.jpg,d5aa551355ca5571,False
039753.jpg,benign,data/all_images/039753.jpg,91334ecccfc5307c,False
043443.jpg,benign,data/all_images/043443.jpg,d1e847ed527a1748,False
002233.jpg,benign,data/all_images/002233.jpg,90d4ccac37d3cb0e,False
009420.jpg,malignant,data/all_images/009420.jpg,84ab599366a71575,False
000538.jpg,benign,data/all_images/000538.jpg,b4cb9a3c293324cf,False
004117.jpg,benign,data/all_images/004117.jpg,84c51b9b66649bb3,False
038252.jpg,benign,data/all_images/038252.jpg,84e04cca33ecd9bb,False
035275.jpg,benign,data/all_images/035275.jpg,81ec4ce933cd4ab3,False
021290.jpg,benign,data/all_images/021290.jpg,a4e389dc6625599b,False
044290.jpg,benign,data/all_images/044290.jpg,845609da7666dd99,False
028174.jpg,benign,data/all_images/028174.jpg,d1ccaca1cc639d55,False
027709.jpg,benign,data/all_images/027709.jpg,d755595d66268c29,False
034831.jpg,benign,data/all_images/034831.jpg,c15e593576909c9e,False
037280.jpg,benign,data/all_images/037280.jpg,f68ad932278938a7,False
011689.jpg,benign,data/all_images/011689.jpg,85fa54cd5d136661,False
011265.jpg,malignant,data/all_images/011265.jpg,859f5a616db43163,True
014835.jpg,benign,data/all_images/014835.jpg,d4c1c33c7cf23899,False
038708.jpg,benign,data/all_images/038708.jpg,84c89b2e67985e67,False
037864.jpg,benign,data/all_images/037864.jpg,c0f21baa6435d9ce,False
002700.jpg,benign,data/all_images/002700.jpg,e5939e69d9641934,False
003549.jpg,benign,data/all_images/003549.jpg,86dd5d6332998c66,False
020899.jpg,benign,data/all_images/020899.jpg,84ec19f366cc9933,False
011790.jpg,benign,data/all_images/011790.jpg,b3b3cccc33334989,False
003708.jpg,benign,data/all_images/003708.jpg,81e51e96097b7734,False
041228.jpg,benign,data/all_images/041228.jpg,93554ccc3333cccd,False
041920.jpg,benign,data/all_images/041920.jpg,81570ccd73735ccc,False
011280.jpg,malignant,data/all_images/011280.jpg,96646995359bc3cc,True
031367.jpg,benign,data/all_images/031367.jpg,80f318d336cc8cfe,False
010684.jpg,benign,data/all_images/010684.jpg,b331ccce63315cb4,False
029366.jpg,benign,data/all_images/029366.jpg,94f65984635e489f,False
035499.jpg,benign,data/all_images/035499.jpg,d4ee195466fc49a4,False
005220.jpg,benign,data/all_images/005220.jpg,e7dbcd9c32840732,False
004057.jpg,benign,data/all_images/004057.jpg,b38bcd363486d329,False
001041.jpg,benign,data/all_images/001041.jpg,91b8c7c731389ce3,False
011752.jpg,benign,data/all_images/011752.jpg,a9b4d05a9369d4ce,False
030238.jpg,benign,data/all_images/030238.jpg,b42ed3988995c9e3,False
005115.jpg,benign,data/all_images/005115.jpg,e46dcb9698925cc3,False
022338.jpg,benign,data/all_images/022338.jpg,b163cc9c32c73333,False
012611.jpg,benign,data/all_images/012611.jpg,80e589d940bd675f,False
024415.jpg,benign,data/all_images/024415.jpg,84bec2d2346d74f2,False
002139.jpg,benign,data/all_images/002139.jpg,93f64ccc3362cccc,False
017090.jpg,benign,data/all_images/017090.jpg,d3894c3333cca759,False
004128.jpg,benign,data/all_images/004128.jpg,f0e684bc85cb117b,False
044379.jpg,benign,data/all_images/044379.jpg,81f84ca2739acc6f,False
017904.jpg,benign,data/all_images/017904.jpg,c931152d926acedd,False
032656.jpg,benign,data/all_images/032656.jpg,84e219ee66995b27,False
001177.jpg,benign,data/all_images/001177.jpg,806319dd67668cdd,False
018777.jpg,benign,data/all_images/018777.jpg,80fb09db6624d99d,False
041992.jpg,benign,data/all_images/041992.jpg,91fa4cd83343dc9c,False
000437.jpg,benign,data/all_images/000437.jpg,89d684a952ce5779,False
003886.jpg,benign,data/all_images/003886.jpg,b133cccc533a9475,False
034812.jpg,benign,data/all_images/034812.jpg,d1850c3306dc33ff,False
040797.jpg,benign,data/all_images/040797.jpg,80fb19ec66b199cc,False
043157.jpg,benign,data/all_images/043157.jpg,804d5967668dd976,False
009044.jpg,malignant,data/all_images/009044.jpg,e1969b446aa175da,False
018655.jpg,benign,data/all_images/018655.jpg,901f85a5525a5fad,False
028155.jpg,benign,data/all_images/028155.jpg,e666999955cd9912,False
041527.jpg,benign,data/all_images/041527.jpg,d16a2db75a0b259c,False
000398.jpg,benign,data/all_images/000398.jpg,a64a99492674dbb5,False
023623.jpg,benign,data/all_images/023623.jpg,83a31cdc7333cca6,False
031111.jpg,benign,data/all_images/031111.jpg,97e858054be6c8db,False
006362.jpg,malignant,data/all_images/006362.jpg,91195c3b325ece71,True
021125.jpg,benign,data/all_images/021125.jpg,859e9b6166644b9b,False
026548.jpg,benign,data/all_images/026548.jpg,c4a7117f065319de,False
005883.jpg,benign,data/all_images/005883.jpg,90f34ccc667219dd,False
009772.jpg,malignant,data/all_images/009772.jpg,ee669299496d3392,False
038593.jpg,benign,data/all_images/038593.jpg,b332cccc7031f333,False
030363.jpg,benign,data/all_images/030363.jpg,f0ce81318735c7cd,False
019427.jpg,benign,data/all_images/019427.jpg,84b319997b744e27,False
031673.jpg,benign,data/all_images/031673.jpg,847219fa267619dd,False
021568.jpg,benign,data/all_images/021568.jpg,f2ccc96223de1ce8,False
002662.jpg,benign,data/all_images/002662.jpg,8058197727dd596e,False
043379.jpg,benign,data/all_images/043379.jpg,d1610c2f374f4c5e,False
004394.jpg,benign,data/all_images/004394.jpg,b126cccbcc9e86d8,False
034793.jpg,benign,data/all_images/034793.jpg,84ee59db0466669b,False
037282.jpg,benign,data/all_images/037282.jpg,c499196666995d67,False
022175.jpg,benign,data/all_images/022175.jpg,c253198d2666dddc,False
030080.jpg,benign,data/all_images/030080.jpg,80d0192c66dbd9fe,False
044154.jpg,benign,data/all_images/044154.jpg,a56d969a92d3496c,False
030736.jpg,benign,data/all_images/030736.jpg,c2368dd97367cc88,False
040432.jpg,benign,data/all_images/040432.jpg,86d99966569b548e,False
017488.jpg,benign,data/all_images/017488.jpg,c433196664cf3cd9,False
021913.jpg,benign,data/all_images/021913.jpg,80621d9d77a60bdb,False
032671.jpg,benign,data/all_images/032671.jpg,e5b692696d361499,False
021325.jpg,benign,data/all_images/021325.jpg,81760c8d73635cdd,False
019058.jpg,benign,data/all_images/019058.jpg,9273cc5953ba6907,False
024712.jpg,benign,data/all_images/024712.jpg,84f141e615bf43e9,False
031455.jpg,benign,data/all_images/031455.jpg,91894ccf73378ce8,False
030293.jpg,benign,data/all_images/030293.jpg,85f349803b335d9d,False
029002.jpg,benign,data/all_images/029002.jpg,e5ed8d96c5918493,False
008426.jpg,malignant,data/all_images/008426.jpg,d26c6d3134c6c39b,True
037063.jpg,benign,data/all_images/037063.jpg,80090ce633f9dee7,False
018496.jpg,benign,data/all_images/018496.jpg,c0e7199a76355966,False
024421.jpg,benign,data/all_images/024421.jpg,c17617f96cc33886,False
025361.jpg,benign,data/all_images/025361.jpg,91ddcc71738f0364,False
017585.jpg,benign,data/all_images/017585.jpg,b5c7d219c91ecc38,False
005650.jpg,benign,data/all_images/005650.jpg,82fe896766cd5823,False
006740.jpg,malignant,data/all_images/006740.jpg,c09fc57a1a692f25,True
000218.jpg,benign,data/all_images/000218.jpg,f5cecc3342e702cc,False
029482.jpg,benign,data/all_images/029482.jpg,842d1d1f3319dd74,False
020179.jpg,benign,data/all_images/020179.jpg,d3729d8945377258,False
021800.jpg,benign,data/all_images/021800.jpg,81ca4c7337cd7233,False
042726.jpg,benign,data/all_images/042726.jpg,84a7599d77a25899,False
029510.jpg,benign,data/all_images/029510.jpg,9c4965f742c60f36,False
013130.jpg,benign,data/all_images/013130.jpg,86555c5173a718bd,False
032045.jpg,benign,data/all_images/032045.jpg,81770cd61b274d4f,False
020556.jpg,benign,data/all_images/020556.jpg,d5aa44e615ea45ba,False
024601.jpg,benign,data/all_images/024601.jpg,938e4c39278e337c,False
041441.jpg,benign,data/all_images/041441.jpg,b6f0d307c9648d9a,False
027116.jpg,benign,data/all_images/027116.jpg,b193cce6d48b2c96,False
034704.jpg,benign,data/all_images/034704.jpg,f691ddcc5d2a2033,False
036431.jpg,benign,data/all_images/036431.jpg,9581552355ff5538,False
017992.jpg,benign,data/all_images/017992.jpg,846b50cb003ff6f3,False
036156.jpg,benign,data/all_images/036156.jpg,85a22fda4aef68e0,False
019543.jpg,benign,data/all_images/019543.jpg,c4f414e437d9d8c6,False
018821.jpg,benign,data/all_images/018821.jpg,84d318e627d83f66,False
033314.jpg,benign,data/all_images/033314.jpg,8457199d266719dd,False
042821.jpg,benign,data/all_images/042821.jpg,afa790905d5dac07,False
039856.jpg,benign,data/all_images/039856.jpg,e636999909fdd094,False
019095.jpg,benign,data/all_images/019095.jpg,b04d93265f969969,False
006825.jpg,malignant,data/all_images/006825.jpg,be37c578d1c4d109,False
027576.jpg,benign,data/all_images/027576.jpg,d6f988d418ba7163,False
024545.jpg,benign,data/all_images/024545.jpg,90b844f331b74e76,False
032673.jpg,benign,data/all_images/032673.jpg,b3cdcc3330cec199,True
017374.jpg,benign,data/all_images/017374.jpg,c455017f075f1576,False
007235.jpg,malignant,data/all_images/007235.jpg,c14b1f3c5ae56938,True
041888.jpg,benign,data/all_images/041888.jpg,84ff09e6729b1d03,False
037047.jpg,benign,data/all_images/037047.jpg,8012096d135f9dff,False
031886.jpg,benign,data/all_images/031886.jpg,81730ccc33f31de6,False
003298.jpg,benign,data/all_images/003298.jpg,82e65d51636ecc99,False
030610.jpg,benign,data/all_images/030610.jpg,81dd4c67339d4c72,False
000469.jpg,benign,data/all_images/000469.jpg,d19b4ccd313346dc,False
022461.jpg,benign,data/all_images/022461.jpg,c689d926769d8936,False
043118.jpg,benign,data/all_images/043118.jpg,d5aa558875a70697,False
020028.jpg,benign,data/all_images/020028.jpg,8011196f239f1d7f,False
023858.jpg,benign,data/all_images/023858.jpg,f64fc9a1364a89a9,False
018145.jpg,benign,data/all_images/018145.jpg,b138c5c1cccdd6c6,False
036125.jpg,benign,data/all_images/036125.jpg,b726dc996624532e,False
005168.jpg,benign,data/all_images/005168.jpg,d175084e227b11ff,False
017625.jpg,benign,data/all_images/017625.jpg,b38d8cac907363d9,False
028085.jpg,benign,data/all_images/028085.jpg,93cc8c7333cc8c73,False
038825.jpg,benign,data/all_images/038825.jpg,fe48887c957c827a,False
030795.jpg,benign,data/all_images/030795.jpg,8ce0b4939387db4e,False
007019.jpg,malignant,data/all_images/007019.jpg,c7893867659e9649,True
017360.jpg,benign,data/all_images/017360.jpg,846609d9667666dd,False
011681.jpg,benign,data/all_images/011681.jpg,91cd065531dc4e3f,False
027972.jpg,benign,data/all_images/027972.jpg,b0894e671be64f38,False
019542.jpg,benign,data/all_images/019542.jpg,b0b0cfc74c9c7439,False
030102.jpg,benign,data/all_images/030102.jpg,908f65730d755633,False
002927.jpg,benign,data/all_images/002927.jpg,983ac7c2187bc54f,False
020917.jpg,benign,data/all_images/020917.jpg,84f709d97226ccd9,False
037313.jpg,benign,data/all_images/037313.jpg,857559c96636199d,False
030747.jpg,benign,data/all_images/030747.jpg,b198cd67309963cd,False
029063.jpg,benign,data/all_images/029063.jpg,91ab1dd936678c98,False
001871.jpg,benign,data/all_images/001871.jpg,b38ccc33cccc313b,False
028009.jpg,benign,data/all_images/028009.jpg,800f043333df1f77,False
001603.jpg,benign,data/all_images/001603.jpg,90cfc9314ccb3bcc,False
033729.jpg,benign,data/all_images/033729.jpg,80f2449d1b6e1de7,False
010274.jpg,malignant,data/all_images/010274.jpg,b978c60cc6c38e2f,False
007851.jpg,malignant,data/all_images/007851.jpg,fa7281ad8a266d17,False
011680.jpg,benign,data/all_images/011680.jpg,b3040c3311dc777f,False
039390.jpg,benign,data/all_images/039390.jpg,c5bb54ab55ab4491,False
007159.jpg,malignant,data/all_images/007159.jpg,d46e0aa56f943d32,True
036377.jpg,benign,data/all_images/036377.jpg,b49899e6c7c24d99,False
017849.jpg,benign,data/all_images/017849.jpg,856d16929b5b6965,False
039345.jpg,benign,data/all_images/039345.jpg,91000ccf377e1d3f,False
038829.jpg,benign,data/all_images/038829.jpg,80fd195266591d77,False
019717.jpg,benign,data/all_images/019717.jpg,feb010d342ec48ef,False
040327.jpg,benign,data/all_images/040327.jpg,c1930ccc377313de,False
000746.jpg,benign,data/all_images/000746.jpg,d4d398fa262d88f4,False
011151.jpg,malignant,data/all_images/011151.jpg,c03c1f6b3b346cb1,True
016914.jpg,benign,data/all_images/016914.jpg,91ec4c73648c7277,False
001899.jpg,benign,data/all_images/001899.jpg,b79ec161dc03f213,False
001622.jpg,benign,data/all_images/001622.jpg,84e359db26265d99,False
032120.jpg,benign,data/all_images/032120.jpg,909bcd64338b48df,False
037600.jpg,benign,data/all_images/037600.jpg,80dd187764dc23dd,False
035160.jpg,benign,data/all_images/035160.jpg,c41b196666d95d66,False
004052.jpg,benign,data/all_images/004052.jpg,84c919666d9d665b,False
009188.jpg,malignant,data/all_images/009188.jpg,e5669ab8a9b88617,False
027772.jpg,benign,data/all_images/027772.jpg,b159ce4331c2ce67,False
026551.jpg,benign,data/all_images/026551.jpg,91fc8c7333cc5871,False
002769.jpg,benign,data/all_images/002769.jpg,91a55ccf71d07866,False
037813.jpg,benign,data/all_images/037813.jpg,b1e4cd9b744073e2,False
024355.jpg,benign,data/all_images/024355.jpg,8019196733d97677,False
017151.jpg,benign,data/all_images/017151.jpg,94880dcf763f1966,False
031100.jpg,benign,data/all_images/031100.jpg,b41cc2c7cba37169,False
030277.jpg,benign,data/all_images/030277.jpg,80c8187618fd76df,False
022099.jpg,benign,data/all_images/022099.jpg,e5989cedcba381e0,False
005400.jpg,benign,data/all_images/005400.jpg,b1cace368c3172c7,False
007387.jpg,malignant,data/all_images/007387.jpg,c1c63e3f3838706d,True
025285.jpg,benign,data/all_images/025285.jpg,b138cde7c9269c8c,False
010266.jpg,malignant,data/all_images/010266.jpg,d4ff19b962744690,False
022150.jpg,benign,data/all_images/022150.jpg,95e8059844ff437d,False
026380.jpg,benign,data/all_images/026380.jpg,93c00c3b739f5173,False
010164.jpg,malignant,data/all_images/010164.jpg,a8eac59794b43c4b,False
025482.jpg,benign,data/all_images/025482.jpg,c5c3197d26c9093f,False
027345.jpg,benign,data/all_images/027345.jpg,e593986565a664d9,False
003279.jpg,benign,data/all_images/003279.jpg,812c0c7776cc5c77,False
033464.jpg,benign,data/all_images/033464.jpg,c3944cd53375cc5c,False
018694.jpg,benign,data/all_images/018694.jpg,91b3c4cecc393333,False
027228.jpg,benign,data/all_images/027228.jpg,c28d197667d94e23,False
038312.jpg,benign,data/all_images/038312.jpg,e6a3998c65d96662,False
032495.jpg,benign,data/all_images/032495.jpg,84591936646d677b,False
035976.jpg,benign,data/all_images/035976.jpg,b1cecc3151c3ced4,False
002569.jpg,benign,data/all_images/002569.jpg,d5b9189633da4c66,False
017100.jpg,benign,data/all_images/017100.jpg,d16ec63839c7d452,False
041737.jpg,benign,data/all_images/041737.jpg,c4dd193364cc9b71,False
044081.jpg,benign,data/all_images/044081.jpg,b4c3c38d643cd33a,False
007592.jpg,malignant,data/all_images/007592.jpg,9095c57b15c515d7,False
019243.jpg,benign,data/all_images/019243.jpg,b49acb653c3298c7,False
000627.jpg,benign,data/all_images/000627.jpg,e1929ec3ce6c36c4,False
008028.jpg,malignant,data/all_images/008028.jpg,d0c50fce3d19746c,True
008854.jpg,malignant,data/all_images/008854.jpg,a939972cd693d306,False
034457.jpg,benign,data/all_images/034457.jpg,d5e94b7131074e39,False
008836.jpg,malignant,data/all_images/008836.jpg,ba8b503db51f10f8,False
021775.jpg,benign,data/all_images/021775.jpg,b3a1cc8a313e766c,False
018680.jpg,benign,data/all_images/018680.jpg,d13745c41573545f,False
007536.jpg,malignant,data/all_images/007536.jpg,93e5540a171f5ae5,False
042225.jpg,benign,data/all_images/042225.jpg,a1ab04b711ee84ef,False
005962.jpg,malignant,data/all_images/005962.jpg,af9a90e12d9eb071,False
001590.jpg,benign,data/all_images/001590.jpg,824d087623dd7677,False
038038.jpg,benign,data/all_images/038038.jpg,b1ccce311865ce6e,False
032012.jpg,benign,data/all_images/032012.jpg,83735d4c26bb5964,False
033493.jpg,benign,data/all_images/033493.jpg,d762498c66779989,False
018933.jpg,benign,data/all_images/018933.jpg,b0319bcbd9cc46cc,False
011873.jpg,benign,data/all_images/011873.jpg,d1470c5023fde6b3,False
033704.jpg,benign,data/all_images/033704.jpg,93cccc32729b53cc,False
038022.jpg,benign,data/all_images/038022.jpg,b0cddb3264616d1d,False
014284.jpg,benign,data/all_images/014284.jpg,b3f69dd833234426,False
018041.jpg,benign,data/all_images/018041.jpg,83df498c3383dd8c,False
023764.jpg,benign,data/all_images/023764.jpg,91f1cece383363c1,False
008855.jpg,malignant,data/all_images/008855.jpg,952d4af20ac47f96,True
003477.jpg,benign,data/all_images/003477.jpg,84e0589f37f40cb7,False
033163.jpg,benign,data/all_images/033163.jpg,d5ea066f511ec235,False
032401.jpg,benign,data/all_images/032401.jpg,b18ecc3373c831c7,False
014049.jpg,benign,data/all_images/014049.jpg,84d619dd66679998,False
031597.jpg,benign,data/all_images/031597.jpg,812f5ccc727313dc,False
033754.jpg,benign,data/all_images/033754.jpg,81f71c2363dd0877,False
010640.jpg,benign,data/all_images/010640.jpg,95905c6771d9559c,False
003535.jpg,benign,data/all_images/003535.jpg,80ffdd40209ddda5,False
008066.jpg,malignant,data/all_images/008066.jpg,94794a376dc435d2,True
010380.jpg,malignant,data/all_images/010380.jpg,f1a68e987165ce92,False
004205.jpg,benign,data/all_images/004205.jpg,fe5fa0688660b46e,False
041520.jpg,benign,data/all_images/041520.jpg,93c8cc33b1cc6739,False
042995.jpg,benign,data/all_images/042995.jpg,80c70d3c778f5c33,False
005255.jpg,benign,data/all_images/005255.jpg,80105d5f765b0efc,False
002997.jpg,benign,data/all_images/002997.jpg,91cf4e3359ce13a1,False
030823.jpg,benign,data/all_images/030823.jpg,c54610316db616ff,False
017573.jpg,benign,data/all_images/017573.jpg,80fa488133f7cf95,False
022954.jpg,benign,data/all_images/022954.jpg,84bb996666999966,False
039268.jpg,benign,data/all_images/039268.jpg,b133cdc6488add9c,False
034569.jpg,benign,data/all_images/034569.jpg,83750ccc7333ccdc,False
043469.jpg,benign,data/all_images/043469.jpg,94e3c13f73f803c4,False
001594.jpg,benign,data/all_images/001594.jpg,c499196630d954ff,False
028989.jpg,benign,data/all_images/028989.jpg,c54d90b05b366dae,False
033375.jpg,benign,data/all_images/033375.jpg,91f84ce333cc4c37,False
023806.jpg,benign,data/all_images/023806.jpg,b030cdc7663c1bb9,False
038947.jpg,benign,data/all_images/038947.jpg,e688d966769991e4,False
019416.jpg,benign,data/all_images/019416.jpg,e62299895f9d8c8b,False
037427.jpg,benign,data/all_images/037427.jpg,a496c47adac55d85,False
040285.jpg,benign,data/all_images/040285.jpg,80265ddb23731cdd,False
018322.jpg,benign,data/all_images/018322.jpg,9462c31e1dec97c9,False
002901.jpg,benign,data/all_images/002901.jpg,f4d9cda45c9c1385,False
005106.jpg,benign,data/all_images/005106.jpg,b163cf180ecc9d8e,False
035626.jpg,benign,data/all_images/035626.jpg,841e116754d3577e,False
017853.jpg,benign,data/all_images/017853.jpg,85d709297fd0c935,False
039537.jpg,benign,data/all_images/039537.jpg,8ea5e14105d2b6ef,False
026655.jpg,benign,data/all_images/026655.jpg,b1d4cc3333cecc26,False
005534.jpg,benign,data/all_images/005534.jpg,86d9192677d91966,False
021108.jpg,benign,data/all_images/021108.jpg,f53595d3541e1925,False
036358.jpg,benign,data/all_images/036358.jpg,e27e946294c28fc7,False
038821.jpg,benign,data/all_images/038821.jpg,90890c7751cf5577,False
033074.jpg,benign,data/all_images/033074.jpg,81eb5dd0547a0dc7,False
021989.jpg,benign,data/all_images/021989.jpg,d1d44c7473884fec,False
042988.jpg,benign,data/all_images/042988.jpg,b0cfc63039cec6b2,False
025259.jpg,benign,data/all_images/025259.jpg,b5988de1de0b78a1,False
018246.jpg,benign,data/all_images/018246.jpg,9612d99c276331af,False
025176.jpg,benign,data/all_images/025176.jpg,8567999877634c4d,False
015318.jpg,benign,data/all_images/015318.jpg,864d5d227699d966,False
035409.jpg,benign,data/all_images/035409.jpg,b0c7cb1ccd305c73,False
020335.jpg,benign,data/all_images/020335.jpg,80f51deb669c1d62,False
005685.jpg,benign,data/all_images/005685.jpg,b068cf9edc913694,False
031388.jpg,benign,data/all_images/031388.jpg,d5806e8259973dab,False
021260.jpg,benign,data/all_images/021260.jpg,b262dcd937668c91,False
037249.jpg,benign,data/all_images/037249.jpg,8699196266d99977,False
004303.jpg,benign,data/all_images/004303.jpg,81f519ce4de62699,False
030679.jpg,benign,data/all_images/030679.jpg,849575c6663a393d,False
007566.jpg,malignant,data/all_images/007566.jpg,859b1e72786561cd,True
037298.jpg,benign,data/all_images/037298.jpg,d0760ddb1425d26f,False
012015.jpg,benign,data/all_images/012015.jpg,8616406373dd5f1b,False
010758.jpg,benign,data/all_images/010758.jpg,81f41c98762fddc8,False
002564.jpg,benign,data/all_images/002564.jpg,94db0de5161a339d,False
